customer_id,persona,month,salary,other_credit,total_credit,total_debit,emi,balance
1194,overspender,1,44731.3,1337.86,46069.16,50693.65,9687,22298.51
1194,overspender,2,46431.16,2370.93,48802.09,70317.27,9687,783.32
1194,overspender,3,48707.92,4917.46,53625.38,57419.53,9687,-3010.82
1194,overspender,4,44868.87,941.92,45810.8,64439.74,9687,-21639.76
1194,overspender,5,45093.71,2352.21,47445.92,51919.12,9687,-26112.96
1194,overspender,6,44931.11,2084.71,47015.83,77098.51,9687,-56195.65
1194,overspender,7,46199.65,3996.88,50196.53,54367.47,9687,-60366.59
1194,overspender,8,45328.09,2004.62,47332.7,51818.35,9687,-64852.23
1194,overspender,9,48830.88,4578.53,53409.41,57227.29,9687,-68670.1
1194,overspender,10,46354.79,4997.89,51352.67,65128.2,9687,-82445.63
1194,overspender,11,45090.95,4894.01,49984.96,71172.69,9687,-103633.36
1194,overspender,12,50838.17,4921.45,55759.61,59319.23,9687,-107192.98
1194,overspender,13,49380.53,3464.31,52844.85,56724.76,9687,-111072.89
1194,overspender,14,47432.72,350.09,47782.82,52219.0,9687,-115509.07
1194,overspender,15,50370.38,4853.19,55223.57,58842.09,9687,-119127.59
1194,overspender,16,50871.46,3611.54,54483.0,58182.9,9687,-122827.49
1194,overspender,17,48093.09,3721.94,51815.03,55808.11,9687,-126820.58
1194,overspender,18,49610.24,3798.08,53408.32,57226.32,9687,-130638.57
1194,overspender,19,50890.85,1721.22,52612.08,56517.57,9687,-134544.07
1194,overspender,20,48225.28,3231.37,51456.65,87185.87,9687,-170273.29
1194,overspender,21,51247.42,2694.64,53942.06,57701.4,9687,-174032.63
1194,overspender,22,50668.78,57.66,50726.45,65487.71,9687,-188793.9
1194,overspender,23,47697.77,2011.85,49709.62,71820.57,9687,-210904.85
1194,overspender,24,49446.18,742.09,50188.27,54360.12,9687,-215076.7
1195,saver,1,35419.12,1662.04,37081.17,18383.73,2032,37770.44
1195,saver,2,35505.77,4164.63,39670.39,19525.5,2032,57915.33
1195,saver,3,37295.71,2618.27,39913.98,19632.92,2032,78196.4
1195,saver,4,36409.87,3820.86,40230.73,19772.59,2032,98654.53
1195,saver,5,36883.39,3470.39,40353.78,19826.85,2032,119181.45
1195,saver,6,35171.35,4612.67,39784.02,19575.61,2032,139389.87
1195,saver,7,37033.26,1639.34,38672.6,19085.5,2032,158976.96
1195,saver,8,33998.16,2025.49,36023.65,25919.41,2032,169081.2
1195,saver,9,35444.22,4539.16,39983.38,19663.52,2032,189401.06
1195,saver,10,34890.01,4176.32,39066.33,23955.09,2032,204512.3
1195,saver,11,34928.72,4834.57,39763.29,29621.83,2032,214653.76
1195,saver,12,35744.96,3236.57,38981.53,19221.73,2032,234413.56
1195,saver,13,36075.59,4536.0,40611.59,19940.54,2032,255084.6
1195,saver,14,39138.12,1322.76,40460.89,19874.09,2032,275671.4
1195,saver,15,39148.59,2227.79,41376.38,20277.79,2032,296769.99
1195,saver,16,37192.02,1755.13,38947.15,19206.57,2032,316510.57
1195,saver,17,37176.57,385.08,37561.66,18595.61,2032,335476.62
1195,saver,18,38968.26,4564.22,43532.49,21228.57,2032,357780.53
1195,saver,19,35683.88,3003.08,38686.96,19091.84,2032,377375.65
1195,saver,20,39166.38,4429.64,43596.01,21256.59,2032,399715.08
1195,saver,21,38570.83,1248.93,39819.76,19591.37,2032,419943.47
1195,saver,22,38808.48,3932.05,42740.52,30859.3,2032,431824.68
1195,saver,23,36631.53,315.35,36946.88,33295.58,2032,435475.98
1195,saver,24,41074.58,1337.93,42412.51,20734.7,2032,457153.79
1196,volatile,1,32242.89,2898.75,35141.64,33094.2,4775,48287.44
1196,volatile,2,32445.32,3074.46,35519.78,33398.93,4775,50408.29
1196,volatile,3,33154.68,3323.08,36477.76,47395.65,4775,39490.39
1196,volatile,4,32454.99,4210.02,36665.01,34321.82,4775,41833.58
1196,volatile,5,33811.22,3479.82,37291.04,34826.32,4775,44298.3
1196,volatile,6,31796.77,2818.94,34615.71,32670.38,4775,46243.63
1196,volatile,7,34313.68,204.74,34518.42,32591.98,4775,48170.08
1196,volatile,8,32071.43,35.87,32107.3,30648.95,4775,49628.43
1196,volatile,9,31341.12,3362.25,34703.36,32741.01,4775,51590.78
1196,volatile,10,32815.81,812.37,33628.17,61260.43,4775,23958.52
1196,volatile,11,31347.21,4655.93,36003.14,46041.23,4775,13920.43
1196,volatile,12,33515.98,2207.57,35723.54,42290.22,4775,7353.74
1196,volatile,13,34742.92,3044.19,37787.11,35226.08,4775,9914.78
1196,volatile,14,33222.37,3510.78,36733.15,34376.74,4775,12271.19
1196,volatile,15,20902.55,1718.87,22621.41,23004.67,4775,11887.94
1196,volatile,16,32878.26,3970.74,36848.99,55522.07,4775,-6785.14
1196,volatile,17,33330.52,3590.38,36920.89,34528.03,4775,-4392.27
1196,volatile,18,33420.6,1209.45,34630.04,32681.93,4775,-2444.16
1196,volatile,19,34940.35,2310.74,37251.09,34794.12,4775,12.81
1196,volatile,20,34136.99,719.99,34856.98,42178.93,4775,-7309.13
1196,volatile,21,22195.63,3958.2,26153.82,25851.29,4775,-7006.6
1196,volatile,22,33619.02,3619.8,37238.82,51780.29,4775,-21548.06
1196,volatile,23,34192.55,4004.59,38197.14,49084.86,4775,-32435.77
1196,volatile,24,37678.55,4665.19,42343.74,38898.08,4775,-28990.11
1197,stable,1,126474.68,2964.43,129439.11,88370.39,3334,83399.72
1197,stable,2,121085.82,2169.88,123255.7,84308.13,3334,122347.29
1197,stable,3,127499.96,2712.46,130212.43,88878.43,3334,163681.29
1197,stable,4,123580.93,2203.9,125784.82,130227.92,3334,159238.19
1197,stable,5,132144.28,269.48,132413.77,90324.62,3334,201327.33
1197,stable,6,127909.85,3536.93,131446.78,89689.35,3334,243084.76
1197,stable,7,131526.92,2408.54,133935.47,91324.32,3334,285695.91
1197,stable,8,125998.67,2573.6,128572.27,87800.91,3334,326467.27
1197,stable,9,131498.64,2396.15,133894.79,91297.6,3334,369064.47
1197,stable,10,126373.15,3632.6,130005.76,109545.33,3334,389524.89
1197,stable,11,127675.04,1538.76,129213.8,113122.25,3334,405616.44
1197,stable,12,129492.28,2244.37,131736.65,89879.78,3334,447473.31
1197,stable,13,137320.23,4146.26,141466.48,96271.9,3334,492667.9
1197,stable,14,129461.44,809.61,130271.05,88916.94,3334,534022.0
1197,stable,15,137635.26,2041.63,139676.89,95096.21,3334,578602.69
1197,stable,16,136979.26,1312.69,138291.95,94186.35,3334,622708.28
1197,stable,17,129329.36,2946.88,132276.24,90234.27,3334,664750.25
1197,stable,18,133279.94,3107.78,136387.72,92935.35,3334,708202.61
1197,stable,19,127861.87,77.19,127939.06,87384.91,3334,748756.76
1197,stable,20,138197.97,3403.2,141601.17,96360.38,3334,793997.54
1197,stable,21,133009.07,3090.71,136099.78,92746.19,3334,837351.14
1197,stable,22,127952.63,3651.8,131604.42,112453.4,3334,856502.16
1197,stable,23,130446.95,1428.08,131875.03,125477.61,3334,862899.59
1197,stable,24,143328.98,2885.81,146214.79,99391.35,3334,909723.03
1198,saver,1,55863.57,2364.11,58227.68,31783.34,2695,42385.34
1198,saver,2,56928.33,3414.46,60342.79,32839.97,2695,69888.17
1198,saver,3,56137.96,2561.51,58699.47,32019.03,2695,96568.61
1198,saver,4,53098.53,2343.85,55442.38,30391.91,2695,121619.08
1198,saver,5,56342.22,4840.29,61182.5,33259.45,2695,149542.13
1198,saver,6,52168.32,883.81,53052.14,29197.83,2695,173396.43
1198,saver,7,52390.06,4976.65,57366.7,31353.23,2695,199409.91
1198,saver,8,55694.37,239.03,55933.41,30637.21,2695,224706.11
1198,saver,9,53251.26,524.2,53775.47,29559.18,2695,248922.4
1198,saver,10,57281.95,1525.53,58807.48,78011.25,2695,229718.62
1198,saver,11,54842.76,1845.47,56688.23,41407.8,2695,244999.06
1198,saver,12,57741.94,2540.89,60282.83,32810.01,2695,272471.88
1198,saver,13,58950.84,892.43,59843.27,32590.42,2695,299724.72
1198,saver,14,57365.24,70.23,57435.47,31387.58,2695,325772.61
1198,saver,15,56563.8,4994.43,61558.22,33447.15,2695,353883.68
1198,saver,16,56090.4,3759.83,59850.22,32593.9,2695,381140.01
1198,saver,17,54680.21,482.12,55162.33,30252.01,2695,406050.33
1198,saver,18,55767.36,1188.93,56956.29,31148.2,2695,431858.42
1198,saver,19,56010.22,3799.58,59809.8,32573.71,2695,459094.52
1198,saver,20,55778.43,1237.8,57016.23,31178.14,2695,484932.61
1198,saver,21,60258.18,869.63,61127.82,33232.14,2695,512828.29
1198,saver,22,59508.06,4776.47,64284.54,49000.93,2695,528111.89
1198,saver,23,54671.33,2214.53,56885.85,40783.44,2695,544214.3
1198,saver,24,60726.14,4216.04,64942.18,35137.65,2695,574018.83
1199,stable,1,136912.09,1363.0,138275.09,110065.5,3529,57722.59
1199,stable,2,138880.06,503.62,139383.68,73386.05,3529,123720.22
1199,stable,3,143015.03,1882.67,144897.7,76149.6,3529,192468.33
1199,stable,4,140810.23,48.08,140858.31,74125.11,3529,259201.53
1199,stable,5,137085.96,3002.82,140088.78,73739.43,3529,325550.87
1199,stable,6,135458.36,2220.62,137678.98,72531.68,3529,390698.17
1199,stable,7,143325.48,1092.26,144417.74,75909.05,3529,459206.87
1199,stable,8,143465.77,2124.26,145590.03,76496.58,3529,528300.32
1199,stable,9,136426.54,507.89,136934.43,72158.52,3529,593076.23
1199,stable,10,134411.73,1521.21,135932.94,103632.98,3529,625376.18
1199,stable,11,138123.69,2422.54,140546.23,100754.47,3529,665167.95
1199,stable,12,140672.87,4969.43,145642.29,76522.77,3529,734287.46
1199,stable,13,143896.71,1985.67,145882.38,76643.1,3529,803526.74
1199,stable,14,139106.21,260.23,139366.44,73377.41,3529,869515.77
1199,stable,15,144308.6,2753.16,147061.76,77234.19,3529,939343.34
1199,stable,16,137324.04,3383.4,140707.44,74049.5,3529,1006001.29
1199,stable,17,138657.2,2617.66,141274.87,74333.88,3529,1072942.27
1199,stable,18,145810.67,3339.48,149150.14,78280.86,3529,1143811.56
1199,stable,19,137959.78,3989.58,141949.36,74671.93,3529,1211088.99
1199,stable,20,145294.76,2990.12,148284.89,77847.2,3529,1281526.67
1199,stable,21,139891.02,2033.75,141924.77,74659.61,3529,1348791.84
1199,stable,22,137629.58,4533.47,142163.05,130386.91,3529,1360567.97
1199,stable,23,141190.45,198.57,141389.02,110314.45,3529,1391642.53
1199,stable,24,144443.57,436.75,144880.32,76140.89,3529,1460381.97
1200,stable,1,52000.39,2762.09,54762.48,43355.44,6812,19754.04
1200,stable,2,50876.1,3102.31,53978.41,67601.73,6812,6130.72
1200,stable,3,52509.93,4725.25,57235.18,45005.49,6812,18360.41
1200,stable,4,51848.49,2078.91,53927.4,68673.67,6812,3614.15
1200,stable,5,53967.37,2842.76,56810.14,44721.85,6812,15702.43
1200,stable,6,53964.88,3051.35,57016.23,44859.38,6812,27859.28
1200,stable,7,51018.49,3028.37,54046.86,42877.9,6812,39028.24
1200,stable,8,50342.81,4198.49,54541.3,43207.84,6812,50361.7
1200,stable,9,50796.22,2827.3,53623.51,42595.39,6812,61389.82
1200,stable,10,50038.17,1104.92,51143.09,74419.87,6812,38113.04
1200,stable,11,50989.26,4420.41,55409.67,58935.48,6812,34587.23
1200,stable,12,52253.97,1933.67,54187.63,42971.84,6812,45803.03
1200,stable,13,56849.83,973.32,57823.15,72887.24,6812,30738.93
1200,stable,14,53403.08,3454.15,56857.23,68893.66,6812,18702.51
1200,stable,15,54564.4,4640.14,59204.54,46319.66,6812,31587.39
1200,stable,16,52606.21,2667.62,55273.83,43696.67,6812,43164.55
1200,stable,17,53356.22,4174.29,57530.51,45202.57,6812,55492.5
1200,stable,18,52781.5,2949.1,55730.6,44001.47,6812,67221.63
1200,stable,19,56847.09,514.68,57361.77,45089.96,6812,79493.43
1200,stable,20,55648.55,4974.66,60623.21,47266.35,6812,92850.29
1200,stable,21,52482.29,2056.13,54538.41,43205.91,6812,104182.79
1200,stable,22,54265.81,3152.33,57418.15,56865.11,6812,104735.82
1200,stable,23,54726.69,3634.81,58361.5,67433.44,6812,95663.88
1200,stable,24,56898.33,3733.14,60631.47,47271.86,6812,109023.49
1201,debt_heavy,1,31976.59,610.07,32586.67,53644.6,23081,11573.06
1201,debt_heavy,2,31139.95,559.67,31699.62,43817.67,23081,-544.98
1201,debt_heavy,3,30772.52,2868.56,33641.09,45087.7,23081,-11991.6
1201,debt_heavy,4,30565.95,3480.5,34046.45,52445.26,23081,-30390.4
1201,debt_heavy,5,31410.16,4687.25,36097.41,46694.53,23081,-40987.52
1201,debt_heavy,6,29605.61,4137.6,33743.21,45154.5,23081,-52398.82
1201,debt_heavy,7,29332.3,1932.52,31264.82,43533.24,23081,-64667.24
1201,debt_heavy,8,29764.5,4116.25,33880.75,45244.48,23081,-76030.96
1201,debt_heavy,9,30513.67,11.7,30525.37,43049.52,23081,-88555.11
1201,debt_heavy,10,31642.7,534.16,32176.86,65320.98,23081,-121699.22
1201,debt_heavy,11,29638.27,2084.63,31722.9,52926.22,23081,-142902.54
1201,debt_heavy,12,33231.22,849.31,34080.52,45375.16,23081,-154197.18
1201,debt_heavy,13,33354.24,3002.05,36356.29,46863.88,23081,-164704.77
1201,debt_heavy,14,32960.32,460.39,33420.72,44943.54,23081,-176227.6
1201,debt_heavy,15,31678.04,1002.31,32680.35,44459.22,23081,-188006.47
1201,debt_heavy,16,30604.73,3938.79,34543.52,45678.04,23081,-199140.98
1201,debt_heavy,17,33199.26,4295.59,37494.85,47608.68,23081,-209254.82
1201,debt_heavy,18,33451.72,4949.74,38401.46,48201.75,23081,-219055.11
1201,debt_heavy,19,32289.77,1000.6,33290.37,44858.28,23081,-230623.01
1201,debt_heavy,20,33620.14,4807.75,38427.89,48219.04,23081,-240414.16
1201,debt_heavy,21,31279.9,3228.09,34507.99,45654.79,23081,-251560.97
1201,debt_heavy,22,32157.09,4082.52,36239.62,52520.51,23081,-267841.86
1201,debt_heavy,23,30796.96,2758.96,33555.91,53182.77,23081,-287468.72
1201,debt_heavy,24,33519.18,3598.67,37117.85,47362.07,23081,-297712.93
1202,volatile,1,28426.88,1731.89,30158.77,30004.07,12853,20694.7
1202,volatile,2,42344.44,3430.92,45775.36,38885.11,12853,27584.96
1202,volatile,3,44871.56,3571.14,48442.7,40402.0,12853,35625.65
1202,volatile,4,45071.21,4247.41,49318.62,56006.04,12853,28938.23
1202,volatile,5,42639.85,633.09,43272.95,37462.0,12853,34749.17
1202,volatile,6,27076.55,597.3,27673.85,28590.91,12853,33832.11
1202,volatile,7,42666.68,2836.12,45502.8,38730.1,12853,40604.81
1202,volatile,8,44130.69,4348.26,48478.95,40422.62,12853,48661.14
1202,volatile,9,42120.96,2516.57,44637.53,38238.03,12853,55060.63
1202,volatile,10,43292.77,1793.31,45086.08,44256.66,12853,55890.05
1202,volatile,11,44706.37,2631.38,47337.75,54994.65,12853,48233.16
1202,volatile,12,45146.33,3618.63,48764.97,40585.28,12853,56412.85
1202,volatile,13,46417.6,2878.67,49296.27,40887.42,12853,64821.7
1202,volatile,14,44396.9,1340.8,45737.69,50101.11,12853,60458.28
1202,volatile,15,45295.43,3039.81,48335.24,40340.89,12853,68452.63
1202,volatile,16,44364.37,2891.93,47256.3,39727.3,12853,75981.62
1202,volatile,17,45004.64,645.39,45650.02,38813.83,12853,82817.82
1202,volatile,18,44340.01,2178.65,46518.66,39307.82,12853,90028.66
1202,volatile,19,43590.93,4559.24,48150.17,40235.65,12853,97943.19
1202,volatile,20,43962.31,2133.17,46095.48,39067.16,12853,104971.51
1202,volatile,21,46296.86,2437.11,48733.97,40567.65,12853,113137.83
1202,volatile,22,32049.0,3848.17,35897.17,38596.35,12853,110438.65
1202,volatile,23,45018.37,4690.88,49709.25,57337.17,12853,102810.74
1202,volatile,24,50326.73,4140.98,54467.71,43828.38,12853,113450.06
1203,stable,1,137842.82,1870.66,139713.48,78807.9,2741,105324.58
1203,stable,2,131382.5,2337.12,133719.63,120271.86,2741,118772.34
1203,stable,3,135813.49,2522.32,138335.81,78057.83,2741,179050.32
1203,stable,4,134947.42,2295.87,137243.29,105946.11,2741,210347.5
1203,stable,5,140449.47,3944.73,144394.2,81356.32,2741,273385.38
1203,stable,6,141405.82,2326.55,143732.37,80995.98,2741,336121.77
1203,stable,7,135587.27,3821.62,139408.88,78642.07,2741,396888.58
1203,stable,8,129151.01,4567.76,133718.77,75544.09,2741,455063.26
1203,stable,9,131263.96,1131.81,132395.77,74823.78,2741,512635.25
1203,stable,10,137736.03,435.33,138171.36,120247.13,2741,530559.48
1203,stable,11,141558.61,2163.62,143722.23,99339.02,2741,574942.69
1203,stable,12,146209.83,1.11,146210.94,82345.44,2741,638808.19
1203,stable,13,134791.42,1757.51,136548.93,77084.97,2741,698272.16
1203,stable,14,144238.35,4253.08,148491.43,83587.05,2741,763176.54
1203,stable,15,145661.05,2430.93,148091.98,83369.57,2741,827898.95
1203,stable,16,143163.41,703.0,143866.41,81068.96,2741,890696.39
1203,stable,17,146816.88,797.59,147614.47,83109.59,2741,955201.27
1203,stable,18,147732.95,1557.0,149289.95,84021.81,2741,1020469.42
1203,stable,19,143776.27,4217.19,147993.46,83315.93,2741,1085146.94
1203,stable,20,145843.38,148.48,145991.85,82226.16,2741,1148912.64
1203,stable,21,138652.4,3205.77,141858.17,79975.58,2741,1210795.23
1203,stable,22,139577.86,4185.46,143763.32,113940.56,2741,1240617.99
1203,stable,23,144965.99,692.05,145658.05,121107.93,2741,1265168.11
1203,stable,24,141619.18,811.93,142431.1,80287.51,2741,1327311.7
1204,stable,1,53688.7,893.65,54582.35,39569.32,3115,52289.03
1204,stable,2,52080.06,3882.56,55962.62,40491.17,3115,67760.49
1204,stable,3,55795.76,4991.88,60787.64,65315.08,3115,63233.04
1204,stable,4,54487.83,3355.03,57842.86,41746.94,3115,79328.97
1204,stable,5,51038.0,2343.83,53381.83,38767.51,3115,93943.28
1204,stable,6,52838.69,142.25,52980.94,38499.77,3115,108424.45
1204,stable,7,52997.27,3695.77,56693.04,40979.0,3115,124138.49
1204,stable,8,53602.2,867.25,54469.45,39493.91,3115,139114.03
1204,stable,9,53284.81,4297.33,57582.14,41572.81,3115,155123.36
1204,stable,10,52027.69,2655.12,54682.81,85540.12,3115,124266.05
1204,stable,11,54200.62,4422.68,58623.3,53443.68,3115,129445.67
1204,stable,12,53361.06,820.63,54181.68,39301.72,3115,144325.63
1204,stable,13,58274.01,206.62,58480.63,42172.89,3115,160633.37
1204,stable,14,53802.85,3522.74,57325.59,41401.47,3115,176557.5
1204,stable,15,55918.86,2598.59,58517.45,42197.48,3115,192877.47
1204,stable,16,55493.36,3659.56,59152.91,42621.89,3115,209408.49
1204,stable,17,54921.03,3601.74,58522.77,42201.03,3115,225730.22
1204,stable,18,56318.63,1057.67,57376.31,41435.34,3115,241671.19
1204,stable,19,54254.36,4944.97,59199.33,42652.89,3115,258217.63
1204,stable,20,56800.12,3188.17,59988.29,69592.52,3115,248613.4
1204,stable,21,57383.86,1702.92,59086.78,42577.72,3115,265122.45
1204,stable,22,53189.13,1061.89,54251.01,49379.6,3115,269993.86
1204,stable,23,55167.23,1091.9,56259.13,51640.68,3115,274612.32
1204,stable,24,57041.13,2834.31,59875.44,43104.45,3115,291383.31
1205,overspender,1,106206.71,22.28,106228.98,118241.75,6027,29205.23
1205,overspender,2,105837.01,4252.9,110089.91,122320.23,6027,16974.91
1205,overspender,3,112567.21,4569.62,117136.83,129764.23,6027,4347.51
1205,overspender,4,112158.73,4334.8,116493.53,129084.68,6027,-8243.65
1205,overspender,5,110255.18,3023.03,113278.21,125688.18,6027,-20653.62
1205,overspender,6,111321.93,2358.19,113680.12,126112.74,6027,-33086.25
1205,overspender,7,106118.42,2.96,106121.38,159674.01,6027,-86638.88
1205,overspender,8,110801.24,584.69,111385.92,123689.27,6027,-98942.23
1205,overspender,9,108272.47,1675.81,109948.28,122170.62,6027,-111164.57
1205,overspender,10,104209.46,4908.73,109118.18,182390.73,6027,-184437.11
1205,overspender,11,104485.24,481.86,104967.1,146132.18,6027,-225602.19
1205,overspender,12,116859.91,4862.22,121722.13,134607.9,6027,-238487.97
1205,overspender,13,117018.58,4734.18,121752.76,179610.07,6027,-296345.27
1205,overspender,14,118473.69,2756.78,121230.47,134088.54,6027,-309203.34
1205,overspender,15,110543.64,3034.87,113578.52,126005.41,6027,-321630.24
1205,overspender,16,116909.77,3230.77,120140.54,132937.19,6027,-334426.89
1205,overspender,17,116401.03,257.86,116658.89,129259.36,6027,-347027.36
1205,overspender,18,110081.2,2503.68,112584.88,124955.79,6027,-359398.27
1205,overspender,19,116019.74,1507.33,117527.07,130176.46,6027,-372047.66
1205,overspender,20,108809.34,2361.24,111170.58,123461.79,6027,-384338.88
1205,overspender,21,110443.7,349.76,110793.46,123063.43,6027,-396608.84
1205,overspender,22,109740.95,930.15,110671.11,186477.25,6027,-472414.99
1205,overspender,23,109879.32,4507.21,114386.53,193908.45,6027,-551936.91
1205,overspender,24,113990.84,3467.14,117457.99,130103.48,6027,-564582.41
1206,overspender,1,75941.76,1001.74,76943.51,72408.88,7853,17492.63
1206,overspender,2,75236.81,3744.2,78981.01,74118.35,7853,22355.28
1206,overspender,3,76577.68,2844.18,79421.86,74488.23,7853,27288.91
1206,overspender,4,71012.76,3042.32,74055.08,69985.48,7853,31358.52
1206,overspender,5,74151.96,4176.49,78328.46,73570.86,7853,36116.11
1206,overspender,6,72135.4,303.35,72438.74,68629.37,7853,39925.49
1206,overspender,7,74047.72,290.26,74337.98,96036.13,7853,18227.34
1206,overspender,8,70515.17,2350.31,72865.48,68987.41,7853,22105.42
1206,overspender,9,70820.66,1205.01,72025.67,68282.79,7853,25848.29
1206,overspender,10,76471.67,20.2,76491.86,87596.43,7853,14743.73
1206,overspender,11,75294.62,3424.35,78718.97,97129.69,7853,-3666.99
1206,overspender,12,77961.25,1739.39,79700.64,74722.13,7853,1311.53
1206,overspender,13,78466.22,4718.48,83184.7,129471.02,7853,-44974.79
1206,overspender,14,81398.83,736.08,82134.92,76764.49,7853,-39604.37
1206,overspender,15,74399.24,1175.38,75574.62,71260.38,7853,-35290.13
1206,overspender,16,75694.51,4260.52,79955.03,74935.56,7853,-30270.65
1206,overspender,17,74221.35,2534.63,76755.98,111510.59,7853,-65025.27
1206,overspender,18,76712.24,4229.4,80941.64,75763.33,7853,-59846.96
1206,overspender,19,77888.65,4763.23,82651.88,77198.22,7853,-54393.31
1206,overspender,20,74758.31,1780.6,76538.9,72069.42,7853,-49923.82
1206,overspender,21,76370.97,3987.05,80358.02,75273.67,7853,-44839.47
1206,overspender,22,76959.57,428.85,77388.42,99271.67,7853,-66722.72
1206,overspender,23,80776.06,3991.82,84767.89,133338.44,7853,-115293.28
1206,overspender,24,79308.36,2490.78,81799.14,76482.78,7853,-109976.91
1207,stable,1,83442.72,4656.32,88099.04,72192.85,3086,39098.19
1207,stable,2,79508.91,3231.17,82740.08,46329.21,3086,75509.06
1207,stable,3,82914.78,4201.01,87115.8,48616.14,3086,114008.72
1207,stable,4,82471.83,717.98,83189.81,46564.26,3086,150634.27
1207,stable,5,83226.53,3532.33,86758.86,77560.62,3086,159832.51
1207,stable,6,79677.28,3305.27,82982.55,46455.94,3086,196359.12
1207,stable,7,82923.45,776.35,83699.8,46830.8,3086,233228.12
1207,stable,8,83826.43,1273.05,85099.49,47562.33,3086,270765.27
1207,stable,9,85932.29,2714.81,88647.1,49416.46,3086,309995.92
1207,stable,10,79621.85,3089.07,82710.92,59274.61,3086,333432.23
1207,stable,11,80306.5,530.74,80837.24,70494.9,3086,343774.57
1207,stable,12,87632.75,1328.26,88961.01,49580.52,3086,383155.06
1207,stable,13,85684.81,4238.66,89923.47,50083.54,3086,422995.0
1207,stable,14,86497.21,1926.92,88424.13,49299.92,3086,462119.21
1207,stable,15,88538.99,78.01,88616.99,49400.72,3086,501335.48
1207,stable,16,88614.46,1597.82,90212.28,50234.48,3086,541313.28
1207,stable,17,84903.87,1588.6,86492.47,48290.36,3086,579515.39
1207,stable,18,85436.35,4134.07,89570.41,49899.02,3086,619186.78
1207,stable,19,87313.85,826.03,88139.88,49151.36,3086,658175.3
1207,stable,20,83893.88,4162.25,88056.13,49107.59,3086,697123.84
1207,stable,21,85831.67,1300.25,87131.92,48624.56,3086,735631.2
1207,stable,22,87691.8,588.09,88279.89,73247.19,3086,750663.9
1207,stable,23,82541.51,488.65,83030.16,56198.99,3086,777495.08
1207,stable,24,94353.41,947.66,95301.08,52894.09,3086,819902.07
1208,overspender,1,47732.07,3762.43,51494.5,57670.89,7320,6306.61
1208,overspender,2,51955.75,2054.93,54010.67,60131.19,7320,186.09
1208,overspender,3,51443.93,4765.73,56209.66,62281.34,7320,-5885.58
1208,overspender,4,50677.41,1821.43,52498.85,58652.94,7320,-12039.67
1208,overspender,5,50755.91,2021.12,52777.03,58924.94,7320,-18187.58
1208,overspender,6,48323.21,3573.74,51896.95,58064.4,7320,-24355.03
1208,overspender,7,50013.47,2600.17,52613.64,58765.18,7320,-30506.57
1208,overspender,8,48088.9,1967.37,50056.26,56264.6,7320,-36714.91
1208,overspender,9,50056.17,3081.81,53137.98,59277.87,7320,-42854.8
1208,overspender,10,51473.63,3232.37,54706.01,88084.55,7320,-76233.35
1208,overspender,11,50178.25,238.66,50416.91,66957.51,7320,-92773.95
1208,overspender,12,51175.44,1754.59,52930.03,59074.54,7320,-98918.46
1208,overspender,13,49922.35,4807.97,54730.32,60834.85,7320,-105022.99
1208,overspender,14,54765.67,3539.43,58305.1,64330.24,7320,-111048.13
1208,overspender,15,49973.91,2237.24,52211.14,58371.62,7320,-117208.61
1208,overspender,16,53082.37,2734.0,55816.37,61896.79,7320,-123289.02
1208,overspender,17,50674.89,3729.74,54404.63,60516.39,7320,-129400.79
1208,overspender,18,51174.07,2987.17,54161.24,77596.77,7320,-152836.32
1208,overspender,19,49783.37,3833.92,53617.28,77983.59,7320,-177202.62
1208,overspender,20,52873.98,2374.6,55248.57,61341.59,7320,-183295.65
1208,overspender,21,51560.94,4297.64,55858.58,103615.22,7320,-231052.29
1208,overspender,22,50933.78,2438.49,53372.27,89921.71,7320,-267601.73
1208,overspender,23,51015.04,4911.8,55926.84,90758.78,7320,-302433.67
1208,overspender,24,55351.06,2780.97,58132.03,64161.02,7320,-308462.66
1209,stable,1,58681.18,1065.1,59746.28,35787.97,2876,37287.31
1209,stable,2,57934.43,827.38,58761.81,57604.05,2876,38445.06
1209,stable,3,60333.82,400.04,60733.86,36331.99,2876,62846.93
1209,stable,4,59311.45,4541.37,63852.82,54714.41,2876,71985.35
1209,stable,5,56192.67,2143.19,58335.86,35011.03,2876,95310.19
1209,stable,6,58972.96,3375.67,62348.63,37221.51,2876,120437.31
1209,stable,7,56446.55,3996.09,60442.63,36171.57,2876,144708.38
1209,stable,8,58796.12,3938.93,62735.04,37434.37,2876,170009.05
1209,stable,9,55697.59,753.47,56451.05,33972.76,2876,192487.35
1209,stable,10,60608.7,4789.47,65398.17,51908.25,2876,205977.27
1209,stable,11,57267.25,2227.87,59495.12,50341.1,2876,215131.29
1209,stable,12,60887.68,3494.99,64382.67,38341.98,2876,241171.98
1209,stable,13,60285.42,1097.43,61382.85,36689.49,2876,265865.33
1209,stable,14,58996.74,3849.88,62846.63,37495.84,2876,291216.12
1209,stable,15,62256.85,4384.7,66641.55,39586.32,2876,318271.36
1209,stable,16,58735.12,4655.63,63390.76,37795.58,2876,343866.54
1209,stable,17,58452.58,2665.81,61118.39,36543.82,2876,368441.12
1209,stable,18,63862.44,2553.51,66415.95,54792.78,2876,380064.28
1209,stable,19,59638.84,3820.34,63459.18,54009.52,2876,389513.93
